crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Cotton,Black Soil,Germination,90.44,26.15,77.16,0
Maize,Black Soil,Harvest,35.71,16.56,91.43,1
Wheat,Clay Soil,Germination,26.0,38.0,54.0,1
Onion,Loamy Soil,Germination,38.15,27.3,79.05,0
Brinjal,Loam Soil,Germination,16.0,45.0,20.0,2
Carrot,Silty Soil,Germination,75.41,34.71,49.94,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,81.0,43.0,24.0,0
Rice,Peaty Soil,Germination,60.82,30.1,77.86,0
Tomato,Laterite Soil,Vegetative Growth / Root or Tuber Development,22.43,27.62,70.95,1
Chilli,Sandy Soil,Seedling Stage,55.0,25.0,80.0,1
Tomato,Black Soil,Germination,5.0,43.63,10.44,1
Brinjal,Loamy Soil,Germination,40.41,38.97,36.88,1
Potato,Laterite Soil,Flowering,58.29,15.09,86.94,1
Potato,Silty Soil,Germination,20.31,12.8,90.52,1
Maize,Red Soil,Maturation,90.0,29.0,71.9,0
Wheat,Peaty Soil,Maturation,94.67,24.11,76.92,0
Cabbage,Silty Soil,Germination,10.9,16.54,97.94,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,25.0,45.0,20.0,1
Onion,Red Soil,Germination,49.0,15.0,90.0,1
Tomato,Peaty Soil,Vegetative Growth / Root or Tuber Development,7.27,16.29,95.51,0
Groundnut,Sandy Soil,Germination,1.0,27.0,76.6,2
Wheat,Red Soil,Pollination,25.0,18.0,86.0,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,2.0,23.0,81.0,0
Tomato,Clay Soil,Seedling Stage,44.0,28.0,71.0,1
Chilli,Sandy Soil,Flowering,34.0,28.0,71.0,1
Onion,Red Soil,Seedling Stage,4.0,24.0,80.0,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,33.68,44.13,26.93,1
Wheat,Black Soil,Seedling Stage,35.61,20.7,85.61,0
Tomato,Red Soil,Germination,24.0,46.0,15.0,1
Potato,Loam Soil,Flowering,56.0,22.0,82.0,0
Wheat,Sandy Soil,Maturation,69.0,21.0,83.0,0
Chilli,Loamy Soil,Flowering,53.76,17.05,83.47,0
Tomato,Red Soil,Seedling Stage,75.0,39.0,38.0,2
Cabbage,Peaty Soil,Flowering,30.98,38.1,45.24,1
Maize,Alluvial Soil,Harvest,42.0,19.0,80.2,0
Cabbage,Laterite Soil,Seedling Stage,7.17,21.9,92.39,1
Carrot,Silty Soil,Seedling Stage,22.29,45.64,19.26,1
Onion,Black Soil,Germination,74.36,21.44,86.11,1
Tomato,Clay Soil,Germination,16.0,14.0,90.0,0
Cabbage,Loam Soil,Seedling Stage,99.0,37.0,39.8,1
Maize,Loamy Soil,Maturation,22.86,19.84,85.12,1
Carrot,Loam Soil,Pollination,80.0,40.0,31.0,0
Groundnut,Black Soil,Vegetative Growth / Root or Tuber Development,15.57,29.06,58.88,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,56.0,46.0,17.0,1
Brinjal,Loam Soil,Seedling Stage,2.0,45.0,22.9,2
Wheat,Black Soil,Germination,12.0,13.0,91.0,0
Tomato,Peaty Soil,Vegetative Growth / Root or Tuber Development,43.11,17.7,88.19,0
Chilli,Loamy Soil,Vegetative Growth / Root or Tuber Development,100.0,37.53,41.54,0
Carrot,Sandy Soil,Flowering,39.0,22.0,82.0,0
Potato,Silty Soil,Seedling Stage,67.85,31.72,59.97,1
Cotton,Red Soil,Flowering,63.0,38.0,35.6,2
Brinjal,Loamy Soil,Seedling Stage,45.64,39.04,52.16,1
Carrot,Sandy Soil,Pollination,35.0,14.0,90.0,0
Chilli,Black Soil,Seedling Stage,18.0,14.0,90.0,0
Potato,Peaty Soil,Flowering,34.98,13.42,89.84,0
Maize,Sandy Soil,Pollination,35.0,44.0,28.2,2
Carrot,Sandy Soil,Germination,53.0,37.0,44.0,1
Wheat,Silty Soil,Germination,42.3,28.86,68.53,2
Groundnut,Silty Soil,Germination,56.52,28.57,65.88,0
Potato,Clay Soil,Pollination,6.0,13.0,91.0,0
Wheat,Peaty Soil,Maturation,87.07,31.08,52.42,0
Carrot,Loamy Soil,Seedling Stage,27.24,16.96,86.55,0
Onion,Clay Soil,Pollination,39.0,36.0,52.2,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,52.0,34.0,55.7,1
Rice,Sandy Soil,Germination,14.0,26.0,83.0,1
Onion,Black Soil,Germination,41.66,14.69,92.63,1
Groundnut,Clay Soil,Pollination,17.0,24.0,84.3,2
Onion,Clay Soil,Seedling Stage,29.0,25.0,73.4,1
Groundnut,Loam Soil,Germination,2.0,31.0,62.2,2
Wheat,Laterite Soil,Fruit/Grain/Bulb Formation,58.4,30.56,65.05,2
Rice,Loam Soil,Germination,80.0,21.0,85.7,0
Wheat,Laterite Soil,Fruit/Grain/Bulb Formation,90.4,30.19,67.48,0
Chilli,Black Soil,Germination,58.0,30.0,65.0,1
Tomato,Silty Soil,Seedling Stage,48.43,13.55,87.04,0
Wheat,Laterite Soil,Flowering,45.36,38.22,42.54,2
Chilli,Sandy Soil,Seedling Stage,40.0,15.0,89.0,0
Groundnut,Loam Soil,Pollination,1.0,45.0,22.9,2
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,2.0,28.0,71.0,1
Maize,Black Soil,Pollination,33.0,19.0,84.5,2
Onion,Clay Soil,Flowering,85.0,41.0,27.7,1
Wheat,Alluvial Soil,Pollination,31.0,45.0,20.0,1
Rice,Clay Soil,Germination,82.0,43.0,47.6,0
Cotton,Black Soil,Flowering,53.0,16.6,90.97,1
Wheat,Black Soil,Maturation,54.0,19.0,85.0,0
Brinjal,Loamy Soil,Vegetative Growth / Root or Tuber Development,26.76,21.11,76.96,1
Rice,Sandy Soil,Flowering,14.0,43.0,40.1,2
Potato,Silty Soil,Pollination,21.36,23.83,80.22,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,8.0,34.0,53.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,65.0,13.0,91.0,0
Brinjal,Loamy Soil,Pollination,50.96,17.09,84.77,2
Groundnut,Black Soil,Vegetative Growth / Root or Tuber Development,19.28,31.13,43.72,1
Potato,Sandy Soil,Flowering,56.0,28.0,71.0,1
Groundnut,Loam Soil,Flowering,85.0,36.0,57.4,1
Onion,Loam Soil,Seedling Stage,2.0,23.0,75.1,1
Tomato,Loam Soil,Germination,55.0,18.0,86.0,0
Brinjal,Loam Soil,Vegetative Growth / Root or Tuber Development,96.0,39.0,48.3,0
Tomato,Red Soil,Pollination,24.0,20.0,84.0,0
Cabbage,Loam Soil,Germination,61.0,24.0,84.2,0
Groundnut,Clay Soil,Pollination,41.0,28.0,67.7,1
Maize,Alluvial Soil,Vegetative Growth / Root or Tuber Development,57.0,28.0,75.7,0
Potato,Sandy Soil,Flowering,66.0,24.0,80.0,0
Brinjal,Loamy Soil,Flowering,69.91,24.69,83.19,0
Rice,Laterite Soil,Germination,20.35,23.29,86.47,1
Wheat,Peaty Soil,Fruit/Grain/Bulb Formation,53.4,31.66,53.31,0
Wheat,Laterite Soil,Pollination,74.66,26.72,71.89,2
Maize,Alluvial Soil,Maturation,46.0,18.0,87.2,0
Carrot,Sandy Soil,Flowering,83.0,45.0,18.0,0
Wheat,Alluvial Soil,Pollination,12.0,19.0,85.0,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,41.0,45.0,30.0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,50.0,17.0,87.0,0
Groundnut,Sandy Soil,Seedling Stage,34.0,27.0,80.4,2
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,8.0,17.0,87.0,0
Groundnut,Black Soil,Pollination,47.93,27.1,82.5,0
Rice,Clay Soil,Seedling Stage,99.0,33.0,62.0,0
Wheat,Loamy Soil,Flowering,45.38,16.13,84.06,0
Rice,Loam Soil,Vegetative Growth / Root or Tuber Development,52.0,43.0,45.4,0
Chilli,Laterite Soil,Seedling Stage,52.15,16.67,84.04,0
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,53.0,45.0,20.0,1
Groundnut,Laterite Soil,Pollination,67.82,38.86,36.09,2
Brinjal,Peaty Soil,Seedling Stage,26.35,30.68,67.2,1
Wheat,Peaty Soil,Seedling Stage,34.42,22.84,81.48,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,21.0,41.0,32.0,1
Wheat,Red Soil,Germination,11.0,37.0,44.0,1
Potato,Silty Soil,Flowering,72.77,39.46,37.51,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,48.0,18.0,86.0,0
Groundnut,Clay Soil,Vegetative Growth / Root or Tuber Development,87.0,30.0,64.4,0
Carrot,Loamy Soil,Germination,5.0,26.29,75.53,0
Onion,Loam Soil,Vegetative Growth / Root or Tuber Development,14.0,18.0,88.1,1
Carrot,Black Soil,Pollination,53.64,36.54,41.69,2
Cotton,Sandy Soil,Vegetative Growth / Root or Tuber Development,38.0,30.0,83.3,1
Maize,Black Soil,Fruit/Grain/Bulb Formation,36.0,15.0,81.9,1
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,83.0,43.0,26.0,2
Cabbage,Loamy Soil,Seedling Stage,20.82,37.61,36.82,2
Potato,Sandy Soil,Seedling Stage,79.0,27.0,74.6,2
Potato,Loamy Soil,Vegetative Growth / Root or Tuber Development,10.36,45.43,20.77,1
Rice,Laterite Soil,Vegetative Growth / Root or Tuber Development,98.24,45.11,37.28,0
Carrot,Black Soil,Pollination,39.53,24.25,85.37,0
Groundnut,Laterite Soil,Flowering,35.89,37.01,34.24,2
Groundnut,Peaty Soil,Seedling Stage,34.64,35.91,45.27,2
Wheat,Red Soil,Pollination,10.0,40.0,39.5,1
Groundnut,Peaty Soil,Seedling Stage,53.94,18.54,88.2,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,29.0,31.0,60.0,1
Maize,Peaty Soil,Seedling Stage,9.49,32.19,47.89,1
Wheat,Laterite Soil,Fruit/Grain/Bulb Formation,71.55,38.71,62.45,2
Rice,Silty Soil,Seedling Stage,93.03,35.03,61.71,0
Chilli,Laterite Soil,Seedling Stage,64.81,41.16,31.43,2
Maize,Sandy Soil,Fruit/Grain/Bulb Formation,55.0,31.0,67.8,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,29.0,33.0,60.0,1
Brinjal,Black Soil,Vegetative Growth / Root or Tuber Development,22.88,32.92,43.78,2
Brinjal,Silty Soil,Vegetative Growth / Root or Tuber Development,6.31,27.79,81.12,1
Tomato,Clay Soil,Germination,18.0,24.0,80.0,0
Tomato,Clay Soil,Pollination,87.0,27.0,70.0,0
Carrot,Sandy Soil,Germination,55.0,39.0,38.0,1
Potato,Black Soil,Vegetative Growth / Root or Tuber Development,14.54,13.91,91.26,0
Maize,Peaty Soil,Pollination,85.83,34.84,65.2,1
Wheat,Clay Soil,Pollination,55.0,23.0,81.0,0
Wheat,Sandy Soil,Germination,12.0,13.0,91.0,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,10.0,21.0,83.0,0
Groundnut,Clay Soil,Seedling Stage,33.0,29.0,78.4,1
Maize,Laterite Soil,Vegetative Growth / Root or Tuber Development,37.66,16.33,80.37,0
Groundnut,Sandy Soil,Germination,16.0,29.0,73.8,2
Brinjal,Red Soil,Flowering,86.0,29.0,79.8,0
Rice,Loamy Soil,Seedling Stage,58.64,19.65,92.84,0
Groundnut,Laterite Soil,Pollination,76.48,36.61,54.7,2
Tomato,Loam Soil,Seedling Stage,84.0,28.0,71.0,0
Wheat,Laterite Soil,Flowering,25.44,38.0,49.26,2
Wheat,Loamy Soil,Harvest,33.17,45.29,27.08,1
Cotton,Black Soil,Seedling Stage,72.85,39.77,34.87,2
Maize,Alluvial Soil,Flowering,19.0,16.0,87.3,2
Wheat,Red Soil,Harvest,54.0,32.0,59.0,1
Tomato,Loam Soil,Seedling Stage,48.0,30.0,63.0,1
Tomato,Clay Soil,Flowering,7.0,27.0,70.0,1
Wheat,Loamy Soil,Pollination,18.72,14.94,86.05,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,16.0,42.0,29.0,1
Tomato,Peaty Soil,Seedling Stage,72.99,26.0,75.01,1
Maize,Alluvial Soil,Vegetative Growth / Root or Tuber Development,78.0,26.0,70.3,0
Rice,Clay Soil,Flowering,67.0,45.0,44.2,0
Carrot,Clay Soil,Seedling Stage,8.0,30.0,63.0,1
Carrot,Black Soil,Flowering,48.15,24.37,87.2,0
Cabbage,Silty Soil,Seedling Stage,84.45,26.62,79.03,0
Carrot,Sandy Soil,Pollination,21.0,45.0,20.0,1
Chilli,Silty Soil,Seedling Stage,24.08,35.56,49.51,1
Maize,Alluvial Soil,Maturation,8.0,19.0,87.3,1
Rice,Black Soil,Flowering,42.93,25.35,86.38,0
Groundnut,Loamy Soil,Seedling Stage,93.55,43.27,29.36,1
Brinjal,Laterite Soil,Seedling Stage,44.46,15.95,82.63,1
Maize,Alluvial Soil,Fruit/Grain/Bulb Formation,8.0,29.0,59.3,2
Wheat,Alluvial Soil,Maturation,50.0,44.0,23.0,1
Chilli,Laterite Soil,Seedling Stage,78.57,28.22,69.11,2
Rice,Clay Soil,Germination,93.0,45.0,25.0,0
Chilli,Red Soil,Seedling Stage,53.0,45.0,20.0,1
Groundnut,Clay Soil,Seedling Stage,24.0,24.0,75.2,1
Tomato,Loamy Soil,Seedling Stage,22.11,12.7,90.22,0
Groundnut,Sandy Soil,Pollination,45.0,29.0,79.3,1
Onion,Black Soil,Seedling Stage,42.44,15.33,79.99,0
Potato,Loamy Soil,Flowering,19.78,18.63,86.27,0
Cotton,Chalky Soil,Vegetative Growth / Root or Tuber Development,25.0,28.0,81.3,2
Tomato,Red Soil,Seedling Stage,16.0,40.0,35.0,1
Onion,Loamy Soil,Vegetative Growth / Root or Tuber Development,38.86,27.06,64.21,0
Potato,Silty Soil,Pollination,29.78,18.1,90.51,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,39.0,16.0,88.0,0
Tomato,Loamy Soil,Flowering,39.69,41.33,36.82,1
Onion,Silty Soil,Flowering,88.37,27.39,90.51,0
Wheat,Silty Soil,Vegetative Growth / Root or Tuber Development,67.09,37.26,54.96,0
Maize,Black Soil,Pollination,1.0,20.0,74.6,2
Maize,Black Soil,Vegetative Growth / Root or Tuber Development,29.91,43.26,41.86,1
Carrot,Loamy Soil,Vegetative Growth / Root or Tuber Development,21.17,21.53,86.76,0
Chilli,Laterite Soil,Vegetative Growth / Root or Tuber Development,39.1,20.99,75.45,0
Carrot,Silty Soil,Vegetative Growth / Root or Tuber Development,25.86,43.94,30.86,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,37.0,41.0,40.0,1
Potato,Sandy Soil,Flowering,22.0,21.0,83.0,0
Groundnut,Loam Soil,Germination,47.0,30.0,58.0,1
Chilli,Chalky Soil,Seedling Stage,80.0,28.0,71.9,2
Chilli,Red Soil,Flowering,65.0,14.0,90.0,0
Wheat,Silty Soil,Flowering,38.14,42.84,20.01,1
Tomato,Clay Soil,Seedling Stage,41.0,25.0,80.0,1
Cotton,Black Soil,Germination,43.24,21.07,95.13,1
Chilli,Red Soil,Germination,22.0,46.0,17.0,1
Cotton,Black Soil,Seedling Stage,43.0,44.0,34.6,2
Chilli,Chalky Soil,Seedling Stage,99.0,25.0,80.0,0
Onion,Loam Soil,Seedling Stage,56.0,28.0,62.7,0
Cabbage,Clay Soil,Germination,38.0,22.0,92.5,0
Rice,Clay Soil,Vegetative Growth / Root or Tuber Development,99.0,30.0,57.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,76.0,38.0,54.0,2
Chilli,Chalky Soil,Flowering,43.0,24.0,80.0,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,23.0,20.0,84.0,0
Potato,Black Soil,Flowering,41.4,44.28,23.84,1
Rice,Clay Soil,Seedling Stage,65.0,15.0,95.0,0
Maize,Silty Soil,Pollination,33.67,16.37,86.78,2
Maize,Sandy Soil,Harvest,36.0,18.0,80.2,0
Cabbage,Silty Soil,Seedling Stage,62.4,40.4,51.04,0
Wheat,Black Soil,Seedling Stage,76.75,25.86,77.93,0
Wheat,Black Soil,Seedling Stage,41.99,14.06,93.23,0
Tomato,Laterite Soil,Flowering,82.96,29.98,64.59,1
Carrot,Loamy Soil,Seedling Stage,29.21,17.42,87.1,0
Maize,Red Soil,Pollination,41.0,22.0,89.0,1
Groundnut,Loam Soil,Vegetative Growth / Root or Tuber Development,32.0,39.0,27.9,2
Wheat,Sandy Soil,Flowering,8.0,40.0,35.0,1
Chilli,Red Soil,Germination,49.0,18.0,86.0,0
Rice,Sandy Soil,Pollination,47.0,17.0,93.1,0
Carrot,Clay Soil,Pollination,27.0,27.0,70.0,1
Chilli,Silty Soil,Flowering,36.82,23.39,88.87,0
Rice,Peaty Soil,Seedling Stage,32.36,29.94,78.02,0
Wheat,Laterite Soil,Harvest,39.49,41.25,33.04,2
Cotton,Loamy Soil,Germination,51.42,24.22,82.89,2
Chilli,Silty Soil,Flowering,21.81,21.51,87.35,0
Potato,Peaty Soil,Pollination,33.84,15.14,94.01,0
Chilli,Peaty Soil,Vegetative Growth / Root or Tuber Development,72.84,34.22,49.17,1
Cabbage,Sandy Soil,Vegetative Growth / Root or Tuber Development,45.0,41.0,25.6,2
Maize,Sandy Soil,Pollination,22.0,24.0,85.8,2
Chilli,Peaty Soil,Flowering,46.11,30.45,49.79,1
Rice,Peaty Soil,Pollination,31.61,37.04,41.55,2
Chilli,Silty Soil,Flowering,21.98,35.11,52.18,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,12.0,18.0,86.0,0
Rice,Sandy Soil,Pollination,14.0,30.0,79.1,2
Potato,Silty Soil,Pollination,25.16,43.24,19.56,1
Potato,Black Soil,Flowering,36.11,21.72,81.55,0
Carrot,Sandy Soil,Germination,49.0,33.0,56.0,1
Groundnut,Loamy Soil,Flowering,49.86,42.94,33.19,2
Cotton,Black Soil,Germination,10.0,18.0,74.2,1
Groundnut,Loam Soil,Pollination,16.0,18.0,85.9,2
Groundnut,Laterite Soil,Seedling Stage,46.41,22.04,78.73,1
Wheat,Loamy Soil,Seedling Stage,52.74,36.69,37.06,0
Potato,Black Soil,Seedling Stage,38.06,18.78,80.73,0
Potato,Laterite Soil,Vegetative Growth / Root or Tuber Development,63.28,22.77,78.68,1
Cabbage,Peaty Soil,Seedling Stage,50.14,19.97,99.3,0
Carrot,Loam Soil,Germination,86.0,28.0,69.0,2
Chilli,Peaty Soil,Germination,76.0,26.54,80.5,1
Chilli,Peaty Soil,Vegetative Growth / Root or Tuber Development,79.9,29.68,72.1,1
Potato,Loamy Soil,Vegetative Growth / Root or Tuber Development,79.21,34.92,50.79,2
Chilli,Chalky Soil,Seedling Stage,13.0,27.0,74.0,1
Groundnut,Silty Soil,Pollination,52.6,34.26,57.69,2
Onion,Red Soil,Pollination,8.0,15.0,93.0,2
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,90.4,25.76,62.5,0
Groundnut,Sandy Soil,Germination,64.0,38.0,41.0,1
Carrot,Laterite Soil,Flowering,29.11,16.29,87.3,1
Cabbage,Clay Soil,Vegetative Growth / Root or Tuber Development,74.0,36.0,43.8,0
Potato,Silty Soil,Pollination,14.16,30.68,58.16,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,30.0,13.0,91.0,0
Carrot,Loam Soil,Seedling Stage,65.0,25.0,76.0,1
Cabbage,Sandy Soil,Flowering,75.0,34.0,56.0,1
Tomato,Peaty Soil,Pollination,67.21,43.16,20.18,1
Wheat,Sandy Soil,Seedling Stage,23.0,14.0,90.0,0
Brinjal,Clay Soil,Pollination,34.0,39.0,42.2,2
Wheat,Red Soil,Harvest,59.0,37.0,44.0,1
Brinjal,Loam Soil,Flowering,99.0,41.0,22.5,1
Carrot,Loam Soil,Pollination,42.0,46.0,17.0,1
Groundnut,Peaty Soil,Pollination,99.47,29.99,56.57,0
Wheat,Black Soil,Pollination,64.0,26.0,77.0,1
Wheat,Black Soil,Maturation,16.0,46.0,17.0,1
Potato,Sandy Soil,Seedling Stage,68.0,38.0,41.0,1
Brinjal,Red Soil,Pollination,56.0,40.0,38.2,2
Groundnut,Black Soil,Flowering,8.21,27.08,85.08,0
Potato,Loam Soil,Seedling Stage,55.0,23.0,81.0,0
Onion,Clay Soil,Flowering,57.0,18.0,85.1,0
Onion,Red Soil,Germination,64.0,28.0,78.1,0
Wheat,Red Soil,Flowering,17.0,35.0,60.0,1
Wheat,Loamy Soil,Seedling Stage,68.48,44.09,22.12,1
Rice,Sandy Soil,Germination,71.0,42.0,36.7,1
Chilli,Black Soil,Flowering,94.0,44.0,23.0,0
Cotton,Red Soil,Seedling Stage,23.0,34.0,63.0,2
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,47.0,19.0,85.0,0
Wheat,Laterite Soil,Germination,65.58,35.14,53.57,1
Wheat,Silty Soil,Seedling Stage,36.47,13.89,93.97,0
Cabbage,Loam Soil,Vegetative Growth / Root or Tuber Development,73.0,24.0,79.0,0
Carrot,Laterite Soil,Vegetative Growth / Root or Tuber Development,49.63,33.57,55.67,1
Potato,Loamy Soil,Seedling Stage,46.3,45.71,20.66,2
Rice,Clay Soil,Vegetative Growth / Root or Tuber Development,65.0,30.0,80.4,0
Cabbage,Sandy Soil,Pollination,1.0,22.0,86.8,2
Potato,Black Soil,Flowering,45.9,16.79,88.22,0
Maize,Alluvial Soil,Germination,21.0,39.0,24.7,2
Potato,Sandy Soil,Germination,9.0,33.0,56.0,1
Tomato,Clay Soil,Germination,75.0,16.0,88.0,0
Wheat,Loamy Soil,Flowering,30.57,31.36,62.99,1
Groundnut,Clay Soil,Germination,79.0,40.0,37.2,1
Potato,Loam Soil,Flowering,25.0,35.0,50.0,1
Chilli,Black Soil,Flowering,21.0,21.0,83.0,0
Tomato,Loam Soil,Flowering,54.0,34.0,49.0,1
Chilli,Black Soil,Flowering,58.0,21.0,83.0,0
Brinjal,Black Soil,Seedling Stage,37.61,36.65,58.54,2
Chilli,Silty Soil,Flowering,72.96,20.79,81.07,0
Potato,Sandy Soil,Seedling Stage,46.0,38.0,41.0,1
Maize,Laterite Soil,Germination,5.0,43.75,11.96,2
Potato,Sandy Soil,Pollination,79.0,41.0,32.0,0
Tomato,Red Soil,Germination,69.0,31.0,60.0,1
Chilli,Sandy Soil,Germination,63.0,16.0,88.0,0
Maize,Black Soil,Harvest,58.59,23.19,79.32,0
Onion,Loamy Soil,Germination,100.0,33.38,64.82,0
Onion,Silty Soil,Pollination,33.91,29.68,64.0,2
Groundnut,Sandy Soil,Vegetative Growth / Root or Tuber Development,9.0,33.0,57.9,2
Wheat,Laterite Soil,Pollination,38.67,44.31,25.07,1
Wheat,Alluvial Soil,Harvest,78.0,40.0,35.0,0
Maize,Clay Soil,Flowering,1.0,22.0,85.7,1
Chilli,Sandy Soil,Germination,41.0,14.0,90.0,0
Cabbage,Peaty Soil,Germination,70.98,43.87,24.07,1
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,31.0,33.0,54.0,1
Carrot,Silty Soil,Flowering,59.15,37.08,42.25,2
Brinjal,Red Soil,Pollination,1.0,31.0,60.8,2
Brinjal,Red Soil,Pollination,15.0,23.0,81.3,2
Cabbage,Loam Soil,Vegetative Growth / Root or Tuber Development,13.0,26.0,74.0,1
Onion,Loam Soil,Germination,99.0,41.0,43.4,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,57.35,29.33,71.2,2
Wheat,Silty Soil,Flowering,49.64,13.76,98.29,0
Wheat,Peaty Soil,Seedling Stage,97.28,25.49,83.47,0
Cotton,Laterite Soil,Vegetative Growth / Root or Tuber Development,45.44,22.24,80.43,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,13.0,18.0,86.0,0
Chilli,Chalky Soil,Seedling Stage,59.0,29.0,68.0,1
Chilli,Black Soil,Seedling Stage,48.67,29.27,68.98,0
Cotton,Chalky Soil,Seedling Stage,16.0,29.0,64.2,2
Wheat,Alluvial Soil,Harvest,16.0,44.0,23.0,1
Cabbage,Peaty Soil,Germination,56.15,14.31,100.0,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,33.0,25.0,80.0,1
Cabbage,Sandy Soil,Seedling Stage,53.0,19.0,94.2,0
Wheat,Black Soil,Pollination,63.0,22.0,82.0,0
Brinjal,Loam Soil,Vegetative Growth / Root or Tuber Development,9.0,26.0,81.2,1
Tomato,Black Soil,Germination,54.93,14.2,76.47,0
Wheat,Alluvial Soil,Germination,94.0,38.0,41.0,0
Maize,Black Soil,Pollination,60.02,33.22,57.82,2
Rice,Sandy Soil,Flowering,51.0,30.0,74.2,0
Wheat,Sandy Soil,Pollination,12.0,19.0,85.0,0
Maize,Alluvial Soil,Seedling Stage,75.0,40.0,38.9,1
Rice,Sandy Soil,Flowering,74.0,32.0,70.4,0
Chilli,Black Soil,Flowering,41.0,35.0,50.0,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,34.0,32.0,61.1,1
Potato,Silty Soil,Germination,49.85,15.76,81.88,0
Groundnut,Sandy Soil,Flowering,1.0,27.0,74.8,2
Tomato,Loamy Soil,Flowering,30.53,24.9,75.48,1
Groundnut,Silty Soil,Seedling Stage,5.0,30.83,68.35,2
Carrot,Sandy Soil,Flowering,47.0,14.0,90.0,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,28.91,21.26,80.02,0
Groundnut,Clay Soil,Pollination,85.0,25.0,71.4,0
Wheat,Alluvial Soil,Flowering,30.0,32.0,59.0,1
Wheat,Black Soil,Harvest,32.0,30.0,65.0,1
Tomato,Red Soil,Flowering,94.0,34.0,49.0,0
Cotton,Red Soil,Vegetative Growth / Root or Tuber Development,39.0,45.0,33.6,2
Wheat,Red Soil,Maturation,85.0,29.0,68.0,0
Potato,Clay Soil,Germination,85.0,31.0,62.0,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,49.63,23.76,88.98,0
Maize,Peaty Soil,Fruit/Grain/Bulb Formation,42.12,29.41,66.07,1
Wheat,Red Soil,Flowering,96.0,26.0,77.3,0
Rice,Loam Soil,Seedling Stage,53.0,35.0,56.4,0
Potato,Clay Soil,Flowering,89.0,27.0,74.0,0
Wheat,Black Soil,Harvest,99.0,31.0,62.0,0
Cabbage,Clay Soil,Flowering,47.0,16.0,81.4,0
Onion,Clay Soil,Flowering,77.0,22.0,82.2,0
Potato,Black Soil,Germination,42.48,43.1,21.14,0
Wheat,Black Soil,Seedling Stage,79.0,27.0,74.6,0
Onion,Red Soil,Vegetative Growth / Root or Tuber Development,48.0,36.0,58.3,1
Chilli,Red Soil,Seedling Stage,52.0,44.0,23.0,1
Wheat,Loamy Soil,Fruit/Grain/Bulb Formation,67.93,38.84,45.19,1
Onion,Loam Soil,Seedling Stage,38.0,22.0,82.1,0
Brinjal,Peaty Soil,Vegetative Growth / Root or Tuber Development,57.62,32.63,56.35,0
Groundnut,Loam Soil,Pollination,37.0,21.0,94.2,1
Groundnut,Silty Soil,Germination,59.47,30.71,77.08,0
Maize,Clay Soil,Maturation,10.0,23.0,95.0,1
Cotton,Red Soil,Vegetative Growth / Root or Tuber Development,25.0,21.0,83.3,2
Onion,Clay Soil,Seedling Stage,21.0,19.0,87.5,1
Tomato,Loam Soil,Pollination,13.0,19.0,85.0,0
Maize,Black Soil,Flowering,84.0,45.0,41.4,1
Carrot,Loam Soil,Germination,56.0,17.0,87.0,0
Maize,Laterite Soil,Pollination,39.99,15.36,95.64,1
Carrot,Black Soil,Seedling Stage,35.87,18.62,91.9,0
Wheat,Alluvial Soil,Flowering,56.0,17.0,87.0,0
